"UID","AID","Score"
352,13841,2.5
352,13951,2.5
352,14118,3.0
352,14371,2.5
352,14423,4.5
352,14588,3.5
352,15009,3.5
352,15046,4.0
352,15057,2.5
352,15059,2.5
352,15066,4.0
352,15067,4.0
352,15071,1.5
352,15076,3.0
352,15084,2.5
352,15086,2.5
352,15087,4.0
352,15092,4.0
352,15093,2.5
352,15094,2.5
352,15098,2.5
352,15100,3.0
352,15102,3.0
352,15104,3.5
352,15106,2.5
352,15121,3.0
352,15129,3.0
352,15133,3.0
352,15139,3.0
352,15140,2.5
352,15142,4.0
352,15150,3.5
352,15151,3.0
352,15154,4.0
352,15164,2.5
352,15166,4.5
352,15167,3.0
352,15170,2.0
352,15173,3.5
352,15179,4.0
352,15183,3.0
352,15184,2.6666666666666665
352,15185,2.5
352,15189,4.0
352,15195,3.5
352,15219,3.0
352,15224,2.5
352,15229,2.5
352,15231,2.5
352,15236,2.5
352,15237,2.5
352,15240,2.5
352,15245,2.5
352,15246,2.5
352,15254,2.5
352,15278,2.5
352,15279,2.5
352,15291,2.5
352,15297,2.5
352,15299,2.5
352,15300,2.5
352,15301,2.5
352,15303,2.5
352,15304,2.5
352,15307,2.5
352,15308,2.5
352,15309,2.5
352,15310,2.5
352,15311,2.5
352,15312,2.5
352,15315,2.5
352,15318,2.5
352,15319,2.5
352,15320,2.5
352,15321,2.5
352,15322,2.5
352,15323,2.5
352,15324,2.5
352,15325,2.5
352,15326,2.0
352,15330,2.5
352,15335,4.0
352,15336,2.5
352,15338,4.0
352,15339,2.5
352,15340,2.5
352,15341,2.5
352,15349,3.5
352,15351,3.5
352,15352,3.5
352,15354,2.5
352,15355,3.5
352,15356,3.5
352,15358,4.0
352,15359,2.5
352,15364,2.5
352,15365,3.0
352,15366,4.0
352,15367,2.5
352,15368,2.5
352,15369,4.0
352,15371,2.5
352,15373,3.5
352,15375,4.5
352,15378,2.5
352,15381,2.5
352,15382,2.5
352,15383,3.5
352,15384,2.5
352,15386,2.5
352,15387,2.5
352,15389,3.0
352,15390,2.5
352,15391,2.5
352,15402,3.5
352,15403,4.5
352,15404,2.5
352,15405,2.5
352,15406,2.5
352,15407,2.5
352,15410,3.5
352,15424,3.0
352,15443,2.5
352,15451,3.0
352,15468,3.5
352,15470,2.5
352,15471,4.0
352,15472,3.5
352,15479,2.5
352,15481,3.0
352,15482,2.5
352,15483,2.5
352,15490,3.5
352,15495,3.5
352,15497,2.5
352,15498,4.0
352,15501,3.5
352,15504,4.5
352,15505,4.0
352,15525,4.5
352,15526,4.0
352,15531,4.0
352,15532,4.0
352,15537,4.5
352,15538,3.5
352,15540,4.0
352,15541,3.0
352,15542,3.5
352,15543,4.5
352,15549,4.0
352,15552,3.5
352,15553,2.5
352,15559,4.0
352,15562,4.0
352,15565,3.5
352,15566,3.5
352,15567,4.0
352,15569,4.0
352,15570,3.5
352,15571,3.0
352,15572,3.5
352,15574,3.5
352,15577,5.0
352,15582,4.0
352,15583,2.5
352,15591,2.5
352,15592,2.5
352,15600,2.5
352,15603,2.5
352,15607,2.5
352,15608,4.0
352,15610,4.0
352,15611,4.5
352,15612,3.5
352,15613,5.0
352,15614,4.0
352,15616,4.0
352,15617,4.0
352,15618,4.0
352,15619,3.0
352,15621,2.5
352,15623,3.5
352,15624,4.5
352,15626,4.5
352,15627,4.0
352,15628,4.5
352,15629,3.5
352,15632,4.5
352,15634,4.5
352,15635,4.0
352,15636,4.5
352,15638,3.5
352,15640,3.5
352,15641,4.5
352,15642,4.0
352,15643,4.0
352,15644,3.0
352,15645,4.0
352,15646,3.5
352,15647,3.5
352,15648,3.5
352,15651,3.5
352,15655,3.5
352,15656,2.0
352,15658,3.0
352,15659,4.5
352,15660,4.5
352,15668,2.5
352,15671,3.5
352,15673,4.0
352,15675,4.5
352,15676,4.0
352,15677,4.0
352,15679,3.5
352,15680,4.0
352,15682,4.0
352,15684,4.5
352,15685,3.0
352,15686,4.5
352,15687,4.0
352,15689,2.5
352,15690,4.0
352,15691,4.0
352,15693,3.5
352,15694,4.0
352,15697,4.5
352,15699,4.5
352,15700,4.5
352,15701,3.5
352,15702,4.5
352,15704,4.5
352,15706,4.0
352,15707,3.5
352,15708,4.0
352,15709,4.5
352,15710,4.0
352,15711,4.0
352,15712,4.5
352,15714,4.0
352,15715,4.5
352,15717,4.5
352,15718,3.5
352,15719,4.0
352,15721,3.5
352,15722,3.5
352,15723,3.5
352,15724,4.5
352,15725,3.0
352,15726,4.0
352,15727,4.0
352,15728,3.5
352,15729,3.5
352,15730,4.0
352,15731,2.5
352,15732,4.0
352,15733,4.0
352,15734,3.5
352,15735,3.0
352,15736,4.0
352,15737,4.5
352,15739,3.5
352,15742,5.0
352,15743,4.0
352,15744,4.0
352,15745,4.0
352,15746,3.5
352,15747,4.0
352,15749,3.5
353,49,4.25
353,152,4.0
353,1263,5.0
353,2047,5.0
353,2895,4.75
353,3662,4.5
353,8756,5.0
353,9088,5.0
353,15768,5.0
353,15769,5.0
353,15770,5.0
353,15773,5.0
353,15775,5.0
354,44,3.5
354,52,4.5
354,101,5.0
354,119,1.5
354,697,5.0
354,969,5.0
354,3590,4.0
354,7449,4.0
354,13112,4.0
354,15782,5.0
355,49,2.5
355,86,2.5
355,292,2.5
355,298,4.25
355,463,2.5
355,758,2.5
355,1131,4.0
355,1132,2.5
355,3370,2.0
355,3845,3.0
355,6221,4.0
355,7672,2.5
355,8416,1.0
355,8443,4.0
355,13041,3.0
355,15786,4.5
355,15790,4.0
356,7,5.0
356,18,5.0
356,35,5.0
356,51,5.0
356,271,5.0
356,335,5.0
356,426,5.0
356,453,5.0
356,482,5.0
356,483,4.5
356,810,3.5
356,1466,5.0
356,2209,5.0
356,2729,5.0
356,2794,5.0
356,3728,4.0
356,6264,5.0
356,7470,3.0
356,7588,5.0
356,11723,4.0
357,18,3.0
357,293,3.0
357,1012,2.5
357,1274,2.5
357,2869,4.0
357,3208,3.5
357,15848,3.0
357,15856,3.0
357,15857,3.0
357,15864,2.5
357,15868,3.0
357,15869,4.0
357,15870,2.5
358,90,4.5
358,249,3.75
358,372,4.0
358,496,3.0
358,516,4.0
358,517,2.5
358,540,3.0
358,660,2.833333333333333
358,684,4.5
358,707,4.25
358,822,1.5
358,826,4.5
358,1163,4.0
358,1236,5.0
358,1418,4.25
358,1420,3.0
358,1447,3.5
358,1500,4.0
358,1537,2.5
358,1612,2.5
358,1713,4.5
358,1778,4.5
358,1930,4.0
358,1943,4.166666666666667
358,1976,2.5
358,1986,2.5
358,2178,3.5
358,2244,4.5
358,2701,5.0
358,2770,3.0
358,2777,2.5
358,3108,4.0
358,3285,2.5
358,3597,3.0
358,3615,4.0
358,3785,3.0
358,3811,3.5
358,3868,3.5
358,3970,3.5
358,3979,3.0
358,4026,4.0
358,4315,2.5
358,4343,4.5
358,4686,4.5
358,5369,3.5
358,5511,4.5
358,5680,3.5
358,5747,3.25
358,5995,4.75
358,6339,2.0
358,6534,3.5
358,6966,2.5
358,6977,2.0
358,7840,3.5
358,8529,2.5
358,9178,3.0
358,9757,3.0
358,10272,3.0
358,11499,4.5
358,11505,3.0
358,11895,3.5
358,13399,3.5
358,13533,2.5
358,14476,3.75
358,14681,4.0
358,14767,4.0
358,15889,4.5
358,15893,3.5
358,15894,2.5
358,15898,4.0
358,15909,4.0
358,15910,4.5
358,15913,3.0
358,15923,3.0
358,15925,1.75
358,15926,4.0
358,15927,4.5
358,15931,4.5
358,15933,2.0
358,15934,2.5
358,15941,3.0
358,15947,3.5
358,15949,3.5
358,15961,3.5
358,15978,3.0
358,15980,4.0
358,16021,4.0
358,16022,4.0
358,16025,2.5
358,16026,4.5
358,16029,3.0
358,16030,3.0
358,16031,2.0
358,16033,4.0
358,16035,3.0
358,16036,3.0
358,16041,4.5
358,16046,4.0
358,16048,2.5
358,16050,2.5
358,16054,3.5
358,16055,2.5
358,16056,3.0
359,39,4.5
359,49,3.8333333333333335
359,90,3.5
359,228,3.5
359,289,4.5
359,542,4.0
359,639,2.5
359,807,3.5
359,1043,3.75
359,1521,3.5
359,1557,4.0
359,1699,4.0
359,1948,3.5
359,2063,4.5
359,3728,4.5
359,5035,4.5
359,5078,3.1666666666666665
359,5466,4.0
359,6523,3.0
359,9322,4.0
359,10040,3.5
359,16069,3.0
359,16070,4.0
359,16075,4.0
359,16076,3.0
359,16077,3.0
359,16078,3.5
360,339,5.0
360,390,4.0
360,569,4.0
360,924,3.5
360,969,2.5
360,3041,4.0
360,3165,3.5
360,4567,5.0
360,5285,3.0
360,16081,5.0
360,16082,3.5
361,5,4.0
361,19,3.5
361,39,4.166666666666667
361,173,5.0
361,333,4.5
361,338,5.0
361,492,3.5
361,528,5.0
361,572,5.0
361,639,4.5
361,656,3.5
361,691,4.5
361,752,3.0
361,782,4.0
361,836,4.333333333333333
361,845,4.5
361,863,4.166666666666667
361,921,5.0
361,1052,4.5
361,1067,2.5
361,1105,4.5
361,1114,5.0
361,1186,4.0
361,1287,3.0
361,1298,4.5
361,1336,2.0
361,2226,3.75
361,2795,4.0
361,2960,5.0
361,3028,5.0
361,3140,5.0
361,3185,3.5
361,3842,5.0
361,4042,4.5
361,4166,5.0
361,4209,4.5
361,5430,2.5
361,5933,5.0
361,6035,5.0
361,6484,3.5
361,6511,4.0
361,6965,4.0
361,7109,5.0
361,9085,5.0
361,12864,5.0
361,16087,3.5
361,16088,5.0
361,16089,4.5
361,16090,3.0
361,16091,5.0
361,16092,5.0
361,16094,5.0
361,16095,4.0
361,16096,5.0
361,16098,5.0
361,16099,5.0
361,16100,5.0
361,16101,3.5
361,16102,5.0
361,16103,5.0
361,16104,3.5
362,204,4.0
362,239,3.25
362,427,4.0
362,1010,3.5
362,3979,3.0
362,4281,4.0
362,4527,4.0
362,5623,3.5
362,5731,3.5
362,11345,4.0
363,5,3.0
363,41,2.5
363,87,3.0
363,96,3.5
363,119,3.5
363,196,3.0
363,222,3.5
363,289,4.25
363,333,3.0
363,1126,2.5
363,1392,1.5
363,2807,3.5
363,2811,3.0
363,3201,3.5
363,3402,3.5
363,3608,4.5
363,4540,3.0
363,4618,4.0
363,4847,4.5
363,4984,3.0
363,5494,3.0
363,5558,3.5
363,5894,3.5
363,6722,3.5
363,7366,3.5
363,7777,3.5
363,8333,4.0
363,9549,3.5
363,13196,4.5
363,16146,3.5
363,16147,3.5
363,16148,4.0
363,16149,3.5
364,51,3.875
364,152,4.5
364,162,5.0
364,485,5.0
364,486,4.5
364,510,5.0
364,551,4.0
364,608,5.0
364,998,5.0
364,1752,5.0
364,2209,3.75
364,2351,4.0
364,2493,5.0
364,3692,5.0
364,4072,5.0
364,4263,4.0
364,4334,5.0
364,4611,5.0
364,4698,3.0
364,5078,3.5
364,5778,5.0
364,7588,5.0
364,7733,4.0
364,8163,5.0
364,10051,5.0
364,10942,5.0
364,12911,4.5
364,13843,5.0
364,14387,5.0
364,15768,5.0
364,16152,5.0
364,16154,3.5
364,16155,5.0
364,16156,5.0
364,16157,5.0
364,16158,5.0
364,16159,5.0
364,16160,5.0
364,16161,5.0
364,16162,5.0
364,16163,5.0
364,16164,5.0
364,16166,5.0
364,16167,5.0
364,16168,5.0
364,46835,5.0
364,93071,5.0
365,140,1.5
365,298,3.0
365,529,4.0
365,535,4.0
365,917,3.0
365,996,3.0
365,1466,4.0
365,1535,4.0
365,2638,4.0
365,2937,4.5
365,3365,4.5
365,4915,3.5
365,4927,4.0
365,4932,3.0
365,5081,4.0
365,6277,4.5
365,6492,4.0
365,6978,4.5
365,7221,4.0
365,8296,4.0
365,9892,3.0
365,16187,4.5
365,16205,3.0
366,60,2.5
366,472,2.5
366,625,4.0
366,1043,3.5
366,1446,3.0
366,1607,3.0
366,4120,3.5
366,8467,2.5
366,9253,3.5
366,16223,3.5
366,16224,2.5
366,16225,3.5
366,16226,3.0
366,16227,2.0
367,107,3.5
367,228,4.5
367,301,3.5
367,333,4.0
367,774,4.5
367,917,3.5
367,3467,5.0
367,4412,3.5
367,5348,5.0
367,5482,3.5
367,8385,1.0
367,12675,5.0
367,12984,5.0
367,13001,4.0
367,16228,4.0
367,16229,3.0
367,16230,4.5
368,325,2.0
368,428,2.5
368,1694,2.0
368,1948,4.0
368,2497,3.0
368,3820,3.0
368,4912,2.0
368,6572,4.0
368,11507,2.0
368,16275,3.5
368,16276,3.0
368,16277,1.5
368,16278,2.5
368,16280,2.5
368,16282,2.5
369,90,4.25
369,240,4.0
369,262,3.0
369,337,3.5
369,457,3.0
369,604,4.0
369,614,4.5
369,628,3.5
369,656,3.5
369,937,3.5
369,1284,1.75
369,1418,4.125
369,1483,4.5
369,1529,3.5
369,2146,2.5
369,2263,4.5
369,2284,3.0
369,3018,4.5
369,3162,4.0
369,3741,4.0
369,4392,1.5
369,4648,4.0
369,4785,1.0
369,4847,1.5
369,5228,4.5
369,6423,3.5
369,6693,3.5
369,6780,4.0
369,6978,3.5
369,10349,2.0
369,11519,3.0
369,16311,4.0
369,16312,2.0
369,16313,4.0
369,16315,4.5
369,16318,4.0
369,16320,4.5
369,16321,4.5
369,16323,3.5
369,16324,3.0
369,16326,4.0
369,16328,4.5
369,16330,3.5
369,16331,2.0
370,96,1.5
370,263,1.5
370,462,3.5
370,535,4.5
370,575,2.5
370,855,4.5
370,1714,4.5
370,2702,2.5
370,3257,2.5
370,12059,2.5
370,16346,2.0
370,16348,2.0
371,119,3.0
371,593,4.25
371,630,3.5
371,814,3.5
371,1273,3.5
371,7620,5.0
371,11264,4.0
371,16364,3.5
371,16366,3.5
371,16369,4.0
371,16375,4.0
372,7,5.0
372,35,4.0
372,43,2.5
372,45,4.25
372,47,4.5
372,184,5.0
372,426,5.0
372,483,5.0
372,696,3.5
372,855,5.0
372,1090,4.5
372,1432,5.0
372,2223,4.0
372,3329,3.0
372,3662,5.0
372,4672,2.5
372,7488,5.0
372,7877,4.0
372,10165,5.0
372,16385,4.0
372,16404,2.5
372,16407,2.5
372,16408,4.5
372,16410,3.0
372,16416,4.5
372,16418,3.5
372,16421,2.5
372,16425,3.0
372,16427,3.5
372,16429,2.5
372,16430,2.5
372,16432,3.5
373,18,5.0
373,183,4.0
373,192,4.5
373,395,4.5
373,476,3.5
373,542,4.0
373,810,3.0
373,1028,3.5
373,1049,3.5
373,2844,3.5
373,3467,4.0
374,328,5.0
374,525,4.0
374,2261,5.0
374,2632,5.0
374,3674,4.0
374,4732,5.0
374,5778,4.5
374,7379,5.0
374,7653,5.0
374,8314,4.5
374,9470,4.0
374,10593,5.0
374,10740,4.5
374,13569,5.0
374,15561,5.0
374,15914,4.0
374,16452,5.0
374,16453,4.0
374,16454,5.0
374,16455,5.0
374,16456,5.0
374,16457,5.0
374,16458,5.0
374,16459,5.0
374,16460,4.0
374,16461,3.5
374,16462,3.5
374,16463,2.5
375,5,1.0
375,14,4.333333333333333
375,18,2.5
375,27,3.25
375,37,4.0
375,52,2.5
375,87,4.5
375,119,3.25
375,129,4.0
375,190,2.5
375,192,4.0
375,201,3.25
375,232,2.5
375,261,4.5
375,273,1.5
375,284,2.5
375,289,4.25
375,325,2.5
375,335,3.25
375,408,5.0
375,411,2.625
375,463,2.5
375,472,3.5
375,628,5.0
375,652,5.0
375,697,4.0
375,758,2.5
375,825,2.0
375,983,4.0
375,1025,4.0
375,1055,2.5
375,1087,3.0
375,1090,2.0
375,1336,3.5
375,1340,5.0
375,1357,2.75
375,1529,5.0
375,1618,4.0
375,1767,2.5
375,2172,2.5
375,2447,2.5
375,2625,3.5
375,3288,2.5
375,3718,4.5
375,3925,2.5
375,4647,2.0
375,5856,5.0
375,9491,2.5
375,10263,2.5
375,10313,2.5
375,11903,2.5
375,14364,5.0
375,15565,2.5
375,15632,4.5
375,15819,2.5
375,15831,4.0
375,15901,4.5
375,16466,4.0
375,16470,2.5
375,16471,3.0
375,16472,3.5
375,16473,2.5
375,16474,2.5
375,16476,3.0
375,16477,2.5
375,16478,2.5
375,16479,2.5
375,16480,2.5
375,16481,2.5
375,16482,2.5
375,16483,2.5
375,16484,2.5
375,16485,2.5
375,16486,2.5
375,16487,2.5
375,16488,2.5
375,16489,2.5
375,16490,2.5
375,16491,2.5
375,16492,2.5
375,16493,2.5
375,16494,2.5
375,16495,2.5
375,16496,2.5
375,16497,2.5
375,16498,2.5
375,16499,2.5
375,16500,4.5
375,16501,2.5
375,16502,2.5
375,16503,2.5
375,16504,5.0
375,16509,2.5
375,16510,4.5
375,16511,3.5
375,16514,2.5
375,16516,2.5
375,16517,2.5
375,16518,3.5
375,16520,2.5
375,16521,3.0
375,16522,3.5
375,16523,4.0
375,16524,4.0
375,16525,4.0
375,16526,4.0
375,16527,4.0
375,16528,2.5
375,16529,2.5
375,16530,2.5
375,16535,4.0
375,16536,2.5
375,16537,2.5
375,16538,4.5
375,16539,2.5
375,16540,2.5
375,16541,2.5
375,16543,2.5
375,16544,2.5
376,108,3.5
376,394,2.5
376,492,4.5
376,969,4.5
376,1432,4.0
376,2937,4.0
376,3964,3.5
376,8829,2.5
376,16551,2.5
376,16552,2.5
377,832,4.0
377,3542,2.5
377,4975,2.5
377,5298,3.5
377,7148,2.5
377,7290,4.0
377,7786,2.5
377,8920,2.5
377,12007,2.5
377,13736,4.5
377,16565,4.5
377,16566,2.5
377,16567,2.5
377,16568,2.5
377,16569,2.5
377,16570,2.5
377,16571,4.0
377,16572,2.5
377,16573,2.5
377,16574,2.5
377,16575,2.5
377,16576,4.5
377,16577,4.0
378,45,2.5
378,68,2.5
378,87,1.5
378,88,4.5
378,184,3.0
378,232,2.5
378,365,2.5
378,388,4.5
378,426,1.0
378,486,4.0
378,488,2.5
378,628,4.0
378,749,4.0
378,1090,2.0
378,1129,2.5
378,1432,3.0
378,1765,4.5
378,2051,2.5
378,2109,3.5
378,2142,3.0
378,2285,4.5
378,2681,2.5
378,3023,2.5
378,3443,2.0
378,3567,4.0
378,5341,4.0
378,6849,4.0
378,7966,2.5
378,8537,4.5
378,10059,2.5
378,12010,2.0
378,14364,5.0
378,16594,4.0
378,16610,2.5
378,16611,4.0
378,16612,4.0
378,16613,4.5
378,16614,2.5
378,16615,4.5
379,36,4.0
379,52,4.0
379,90,4.0
379,107,3.5
379,108,3.8333333333333335
379,192,4.5
379,296,4.0
379,469,4.0
379,500,3.0
379,531,4.5
379,542,4.0
379,608,4.0
379,639,4.5
379,971,4.0
379,1061,3.5
379,1090,4.0
379,1151,4.5
379,1262,2.0
379,1357,4.0
379,1522,3.5
379,2106,4.0
379,2258,4.0
379,2563,4.0
379,2683,4.0
379,3045,4.0
379,3372,4.5
379,3558,5.0
379,3737,4.0
379,4321,4.0
379,5207,3.0
379,6481,4.5
379,6931,5.0
379,9891,3.0
379,16225,4.5
379,16623,4.0
379,16626,4.0
379,16627,3.0
379,16631,3.5
379,16632,5.0
379,56420,2.0
380,14,5.0
380,122,3.5
380,575,4.0
380,618,4.0
380,864,4.0
380,2117,4.0
380,3905,3.5
380,5747,3.5
380,6525,4.0
380,11208,5.0
380,16640,3.5
380,16641,3.5
380,16642,3.0
380,16643,5.0
380,16646,3.5
380,16647,4.0
381,128,4.5
381,302,3.5
381,601,5.0
381,804,3.5
381,811,4.5
381,921,4.5
381,3054,4.5
381,16650,3.0
381,16652,4.0
382,1529,5.0
382,1830,2.0
382,1910,2.5
382,2069,3.5
382,3414,2.5
382,11192,4.0
382,13381,5.0
382,16662,3.0
382,16663,5.0
383,47,3.5
383,89,4.0
383,389,4.0
383,428,4.0
383,491,3.0
383,813,3.5
383,1282,4.0
383,1968,4.5
383,2295,4.0
383,2572,4.0
383,4397,4.0
383,7173,4.0
383,10430,4.0
383,13956,4.5
383,16672,3.5
383,16673,4.0
383,16674,4.0
383,16676,3.5
383,16677,3.0
384,111,4.0
384,268,4.5
384,1008,4.0
384,7276,4.0
384,16682,4.0
384,16687,4.0
384,16690,4.0
384,16691,3.5
385,47,4.5
385,122,5.0
385,129,4.5
385,153,4.5
385,325,4.0
385,365,4.5
385,426,4.5
385,551,4.25
385,561,4.0
385,1032,4.5
385,1898,4.0
385,4932,4.0
385,6851,4.0
385,8088,3.5
385,9948,4.0
385,14851,3.5
385,16695,4.0
385,16700,4.0
385,16701,4.5
385,16702,4.0
385,16704,3.5
385,21489,3.5
385,21502,4.0
385,48586,4.0
385,61974,4.0
385,69291,4.0
385,72469,4.5
385,94567,4.0
386,5,4.5
386,41,3.5
386,566,4.5
386,1155,4.0
386,2447,2.5
386,4026,5.0
386,6103,2.5
386,10446,4.0
386,14992,5.0
386,16723,3.0
386,16724,4.0
386,16725,3.5
386,16726,3.5
386,16727,4.0
386,16728,4.0
386,16729,2.5
386,16730,3.0
387,27,3.0
387,584,4.0
387,609,5.0
387,796,5.0
387,1008,5.0
387,1190,4.75
387,1349,3.5
387,3108,2.0
387,7186,5.0
387,8324,3.5
387,16735,5.0
387,16736,5.0
387,16740,3.5
387,16741,4.5
387,16742,4.5
387,32216,3.5
388,122,2.5
388,246,4.0
388,416,3.0
388,604,4.0
388,1302,3.5
388,1775,4.0
388,2160,2.5
388,4559,2.5
388,4932,5.0
388,8190,4.5
388,9989,3.0
388,10266,3.5
388,11912,3.5
388,16743,3.0
389,49,4.0
389,461,3.5
389,1447,3.5
389,1508,2.5
389,1687,4.0
389,5107,2.0
389,5732,3.0
389,5803,2.0
389,6804,1.5
389,7038,2.5
389,7652,2.5
389,8437,4.0
389,8770,3.5
389,14450,4.5
389,16757,3.0
389,16761,2.0
389,16762,2.5
389,16763,4.0
389,16764,3.5
389,16770,4.5
389,16772,3.0
389,16775,3.0
389,16777,4.5
389,16778,1.5
389,94572,2.5
389,94573,2.0
390,14,3.0
390,88,2.5
390,126,3.0
390,179,4.5
390,201,3.5
390,233,3.75
390,280,4.5
390,302,3.0
390,317,3.5
390,717,4.0
390,815,5.0
390,930,2.5
390,1008,4.0
390,1126,4.0
390,1554,4.25
390,1556,3.5
390,2363,4.5
390,2441,4.5
390,2807,4.5
390,2809,3.75
390,3762,4.0
390,3899,4.5
390,5501,3.5
390,5723,4.0
390,6772,4.0
390,7485,5.0
390,7615,3.0
390,7767,4.0
390,8580,4.0
390,13201,4.0
390,13541,4.0
390,13614,4.0
390,14792,4.5
390,15528,4.0
390,16793,4.0
390,16794,3.0
390,16797,3.0
390,16799,4.0
391,427,4.0
391,569,4.0
391,1295,3.5
391,2887,3.5
391,5215,2.5
391,8963,3.0
391,10306,4.0
391,16803,4.0
391,16806,3.5
391,16807,4.0
392,108,5.0
392,186,4.5
392,271,5.0
392,327,4.0
392,534,5.0
392,824,5.0
392,917,5.0
392,996,3.5
392,1244,4.0
392,1806,3.5
392,1870,4.5
392,2017,4.0
392,2636,3.0
392,2698,2.5
392,2901,2.5
392,3360,4.5
392,4317,4.0
392,4384,2.5
392,4498,3.0
392,4915,3.5
392,4993,3.0
392,5022,5.0
392,5316,5.0
392,6966,3.0
392,7442,2.5
392,8417,4.25
392,8424,5.0
392,8642,3.8333333333333335
392,8650,5.0
392,9695,3.5
392,10281,4.0
392,10978,4.0
392,12182,4.0
392,12966,4.0
392,13319,4.0
392,13320,3.5
392,14488,2.0
392,15121,3.0
392,16815,1.5
392,16816,5.0
392,16817,3.5
392,16818,4.5
392,16824,3.5
392,16825,3.0
392,16831,5.0
392,16832,4.0
392,16835,4.5
393,1078,5.0
393,2074,4.388888888888889
394,27,3.5
394,122,4.0
394,201,4.0
394,569,5.0
394,575,4.0
394,737,5.0
394,1092,4.0
394,1483,5.0
394,5975,3.5
394,7787,5.0
394,16844,3.5
394,16847,3.5
395,60,2.5
395,1607,3.5
395,5345,3.0
395,7646,2.5
395,9902,3.333333333333333
395,12623,2.5
395,16657,3.5
395,16867,2.5
395,16868,3.5
395,16869,4.0
396,173,3.0
396,605,3.5
396,691,5.0
396,974,5.0
396,2255,4.0
396,2546,4.5
396,4373,2.5
396,11495,3.5
396,14364,5.0
396,14648,2.5
396,16919,3.0
396,16920,5.0
396,16921,5.0
396,16922,4.5
396,16931,4.0
397,48,2.0
397,128,2.5
397,298,3.071428571428572
397,822,3.5
397,996,3.0
397,8143,2.5
398,28,4.0
398,44,4.0
398,108,4.25
398,119,4.5
398,122,4.666666666666667
398,162,3.9
398,239,4.0
398,394,4.0
398,455,3.5
398,488,3.75
398,492,4.0
398,671,4.0
398,682,4.5
398,730,4.166666666666667
398,822,4.0
398,1018,4.0
398,1075,4.5
398,1117,4.0
398,1198,4.25
398,1235,3.5
398,1349,4.5
398,1426,3.75
398,1475,4.0
398,1482,3.5
398,1562,3.5
398,1853,4.125
398,1986,4.5
398,2095,4.0
398,2117,3.5
398,2580,5.0
398,2666,3.5
398,3256,3.5
398,3414,4.5
398,3415,4.0
398,3970,4.125
398,4026,4.0
398,4611,4.0
398,4656,3.625
398,4661,4.5
398,4945,4.0
398,4950,4.25
398,5882,3.5
398,6264,4.0
398,6493,3.5
398,6739,4.0
398,7115,4.0
398,7433,4.0
398,7816,4.5
398,8394,3.5
398,9164,4.5
398,9178,4.0
398,10792,5.0
398,11748,4.0
398,12463,4.5
398,12706,5.0
398,13326,4.0
398,13998,4.0
398,14953,4.5
398,15026,3.5
398,16779,3.5
398,17009,4.0
398,17010,4.0
398,17011,3.5
398,17018,4.0
398,17019,3.5
398,17020,3.5
398,17021,4.0
398,17025,4.0
398,17026,3.5
398,17030,4.5
398,17031,3.5
398,17032,4.0
398,17036,4.0
398,17037,3.5
398,17038,4.0
398,17040,3.5
398,17042,4.0
398,17044,4.5
398,17049,4.0
398,76763,5.0
398,76800,5.0
398,94577,5.0
399,119,2.5
399,173,4.0
399,2254,5.0
399,2858,5.0
399,3161,3.0
399,3843,5.0
399,4695,3.0
399,8266,2.0
399,10564,4.5
399,13490,3.5
399,13977,5.0
399,17061,3.0
399,17062,4.5
399,17065,4.5
399,17066,4.0
399,17068,5.0
399,17070,4.5
399,17071,5.0
400,71,2.0
400,1154,4.0
400,3896,5.0
400,5429,4.0
400,5519,3.5
400,7988,4.5
400,14925,4.0
400,17081,3.5
400,17082,4.25
400,17083,3.0
400,17084,2.5
400,17087,2.5
401,426,2.0
401,1026,3.5
401,1105,4.5
401,2160,4.0
401,2863,4.0
401,2966,4.0
401,4549,3.0
401,5939,4.5
401,7628,4.5
401,16473,4.0
401,17089,3.5
401,17091,3.0
401,17092,3.0
402,37,3.5
402,163,5.0
402,239,4.0
402,268,2.5
402,325,2.5
402,333,2.5
402,426,4.0
402,1529,4.5
402,2139,0.5
402,2240,1.0
402,2264,5.0
402,2335,2.5
402,3228,1.0
402,4153,3.0
402,4263,4.0
402,4728,4.5
402,5068,4.0
402,17109,3.5
402,17110,3.5
402,17112,2.5
402,17113,0.5
402,17114,1.5
403,453,4.0
403,506,3.25
403,1529,3.5
403,1864,3.5
403,2133,4.0
403,6365,4.0
403,6449,4.0
403,7857,4.5
403,10104,3.5
403,15246,4.5
403,15392,4.5
403,17121,2.5
403,17122,3.0
403,17124,2.5
403,17125,2.5
403,17126,4.5
403,17127,4.5
403,17128,4.0
403,17130,3.5
404,19,4.0
404,45,4.75
404,298,5.0
404,333,5.0
404,453,4.5
404,463,5.0
404,520,4.5
404,538,5.0
404,750,5.0
404,758,5.0
404,998,4.5
404,1114,3.5
404,1432,5.0
404,1589,4.5
404,1618,5.0
404,1891,5.0
404,1894,5.0
404,2258,4.0
404,2599,5.0
404,3181,5.0
404,3524,3.5
404,5369,4.5
404,6570,4.0
404,7497,2.5
404,8413,4.0
404,8426,5.0
404,9678,5.0
404,9684,5.0
404,14310,4.5
404,15126,5.0
404,15293,5.0
404,15369,5.0
404,15456,5.0
404,15520,2.5
404,15716,5.0
404,17144,4.5
404,17145,5.0
404,17146,2.5
404,17147,4.0
404,17148,4.0
404,17150,3.5
405,45,3.0
405,47,1.5
405,114,4.0
